,Unnamed: 0,linhas,date,mean_geral,median_geral,std_geral,perc95_geral,cv_geral,trips_geral,ltt_mean,rbt_mean,ltt_median,rbt_median,ltt_cv,ltt_std,route_category,origin_sector,destination_sector,direction,planned_headway,passenger_two_dir,passenger_one_way,bus_stops_one_dir,planned_tt,length_round_trip,bus_lane,demand,frequency,capacity_per_trip,conforto_pass_m2,temp_max,temp_med,temp_min,umid_med,umid_min,chuva_mm,stops_km,dist_stops_to_stops,confort_index_geral,ipk,ewt_mean,ewt_median,customer_w_appointment,customer_appointment,slowness
33,33,172P_10_0,2017-04-19,554.9629629629628,499.50000000000006,345.8320661689575,1250.449999999998,0.6231624256915278,108,5254.1374678144875,787.0810461763343,5318.971986423312,949.2656635449292,0.13909199827305332,734.2802733911932,0,2,9,0,448,21962,10981,78,93,42,0,0,0,55,6,23.2,17.9,14.8,66.8,39,0.0,3.7142857142857135,0.2692307692307692,1.8486531986531989,4.841710758377425,385.2362560993617,346.7357693462388,6653.473906067603,7518.6876499682385,62.681481481481484
34,34,172P_10_0,2017-04-20,572.4778761061948,490.51000000000016,423.556517995704,1231.199999999999,0.7398653042744558,113,5507.136336454174,1104.1184485016367,5455.90546290846,2256.364301878384,0.2518714141599911,1393.6797563437995,0,2,9,0,448,21962,10981,78,93,42,0,0,0,55,6,27.9,20.5,16.1,69.0,42,0.0,3.7142857142857135,0.2692307692307692,1.7668543845534996,4.627475769068689,442.9263240852577,379.5077509453973,8155.196088872102,8943.469764786843,72.03703703703705
35,35,172P_10_0,2017-04-24,577.952380952381,496.00000000000006,363.68289135973464,1178.4,0.6292609968323662,105,5408.3397377814645,2912.1839128905567,5114.604357880898,3552.9070097079457,0.3080023963232385,1673.8483855263,0,2,9,0,448,21962,10981,78,93,42,0,0,0,55,6,27.2,19.5,15.0,66.5,45,0.0,3.7142857142857135,0.2692307692307692,1.901471861471861,4.9800453514739225,403.40191985014235,346.20041172934685,9070.913287438985,9845.911367588842,49.74814814814815
36,36,172P_10_0,2017-04-25,589.3619047619047,505.36800000000005,346.7366507864801,1291.9560000000001,0.5883255228831894,105,5291.536967962993,874.8176974596298,5337.468642555297,1349.819335435428,0.18521155687312826,984.7998510908853,0,2,9,0,448,21962,10981,78,93,42,0,0,0,55,6,28.7,22.2,17.9,67.6,41,0.0,3.7142857142857135,0.2692307692307692,1.901471861471861,4.9800453514739225,396.67796306931325,340.1447348745752,7083.965941060039,7979.243977990725,52.09999999999999
37,37,172P_10_0,2017-04-26,610.0404040404043,475.00000000000006,608.9234449686496,1147.2,0.9981690408301536,99,4959.945488187822,1012.7192352581234,5182.522987821384,1038.9591244495234,0.2871813359514205,1431.8033214479865,0,2,9,0,448,21962,10981,78,93,42,0,0,0,55,6,24.1,20.9,20.8,72.6,60,0.0,3.7142857142857135,0.2692307692307692,2.016712580348944,5.281866281866282,608.924467521877,474.13109059204993,6830.406579792784,7368.682112270907,89.75555555555556
38,38,172P_10_0,2017-04-27,549.7666106194691,505.00000000000006,303.63587532803507,1149.0,0.5522995930689616,113,5389.122078396374,1038.3421260923717,5621.997197015339,928.9417274171263,0.21971725381912874,1189.5523386862606,0,2,9,0,448,21962,10981,78,93,42,0,0,0,55,6,20.3,17.5,17.2,82.0,72,10.6,3.7142857142857135,0.2692307692307692,1.7668543845534996,4.627475769068689,358.73229050214036,329.5212972272955,6909.671214934606,7699.938924432466,89.41481481481482
39,39,172P_10_0,2017-04-28,754.4032258064516,718.5,455.63431674881707,1629.7255499999994,0.6039665541749868,62,4543.589775238326,847.8368776728447,4616.345624347887,1084.1343748666495,0.284408171990357,1302.6136190503755,0,2,9,0,448,21962,10981,78,93,42,0,0,0,55,6,16.2,14.5,13.5,83.0,72,0.2,3.7142857142857135,0.2692307692307692,3.2202346041055714,8.43394777265745,514.7955570285545,490.2956337834012,6215.275556243091,7330.205549214534,28.68888888888889
40,40,2703_10_0,2017-03-02,384.1927,311.73100000000005,262.56713603827757,851.1523999999997,0.6834256247926566,160,1061.0939272974076,1172.9469721530595,1040.8321353587291,323.3584582536853,0.20647258935834584,219.77902985780628,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,28.8,25.1,22.8,62.8,48,0.0,2.125,0.4705882352941176,1.3284722222222225,7.47265625,281.8189044984892,228.66569020759255,1646.0094981109037,2215.342993612414,31.848148148148148
41,41,2703_10_0,2017-03-03,366.9704730538922,304.497,241.72006556865696,862.9723,0.6586907757375856,167,1182.01455101283,1210.222745243079,1137.636460183159,503.28423299182685,0.20976157239750698,248.69600038903096,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,28.5,22.7,20.3,77.7,54,7.2,2.125,0.4705882352941176,1.272787757817698,7.159431137724551,263.09462527732546,218.3050953565543,1904.0153184523115,2503.892993174986,40.785185185185185
42,42,2703_10_0,2017-03-06,484.2192834645671,333.1280000000001,433.09922456500436,1272.2025999999996,0.8944278746319209,127,1057.40889542604,1251.9869512361065,1039.9926087028737,521.8332666522276,0.2369094738089008,251.50230844347843,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,27.9,22.3,20.1,84.2,55,30.0,2.125,0.4705882352941176,1.673665791776028,9.414370078740156,435.79765119848844,299.81540369420964,1997.6235265535895,2834.028475355101,53.15925925925927
43,43,2703_10_0,2017-03-07,400.45301948051946,339.55050000000006,287.93924375012136,918.9056999999997,0.7190337686144691,154,1063.9911488565588,1121.572305515974,1051.658209513799,364.88663393838374,0.18963512589644504,202.43272482114597,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,29.7,22.9,20.0,77.3,42,35.2,2.125,0.4705882352941176,1.3802308802308805,7.763798701298702,303.7455295230848,257.55067737064576,1720.2903729752677,2335.4505434521825,51.829629629629615
44,44,2703_10_0,2017-03-08,421.0434375,298.103,389.3832946399927,1137.3646999999996,0.9248055187654901,144,1113.6558971935638,1203.6740113944154,1103.805121491167,356.88257043418963,0.1828916118336775,204.38431490043197,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,28.5,22.9,16.5,79.7,51,41.6,2.125,0.4705882352941176,1.4760802469135803,8.30295138888889,390.57362864907714,276.53006804357517,1851.2613205744335,2598.0523919253565,52.96296296296297
45,45,2703_10_0,2017-03-09,383.43752500000005,317.6625,257.3778258993059,867.1629499999997,0.6712379699908241,160,1144.8479422989335,1120.1521585476492,1086.6835380202715,522.335434064697,0.40318609806933214,463.0269865834567,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,31.1,24.6,20.6,69.5,40,0.0,2.125,0.4705882352941176,1.3284722222222225,7.47265625,278.09964718865103,230.3943234952417,1887.1186192736193,2476.1819220849684,57.551851851851836
46,46,2703_10_0,2017-03-10,388.96561392405084,332.3105,238.37207881895029,785.7442000000003,0.6128358659115165,158,1120.3779530485415,1250.2621139515445,1103.5340553491749,409.9165663611718,0.2145702275948901,241.1690335517509,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,31.1,25.3,21.6,67.9,43,0.0,2.125,0.4705882352941176,1.3452883263009845,7.5672468354430364,267.52428662809524,228.55781145961254,1780.974908338442,2299.194821710347,75.77407407407408
47,47,2703_10_0,2017-03-13,422.2817361111113,338.7885,289.3691848738792,958.4386,0.6852514805370128,144,1100.4260903854713,1381.1603276287713,1070.9239836691938,589.7828282605077,0.24831396336282585,274.2049230352614,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,27.5,23.1,21.3,72.7,50,0.0,2.125,0.4705882352941176,1.4760802469135803,8.30295138888889,310.2861992338628,248.93663878819007,1970.9930111635642,2619.145411929701,44.41481481481481
48,48,2703_10_0,2017-03-14,469.30039230769216,384.69599999999997,356.06994560707847,1097.1345499999998,0.7587250116203286,130,1122.0745168144317,1178.409548939908,1096.9477469869332,462.04061144438737,0.2025262224382756,228.12187536811103,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,25.9,21.6,19.5,76.7,62,1.2,2.125,0.4705882352941176,1.635042735042735,9.197115384615383,369.72978296303637,303.0757504534413,1928.718141394357,2656.1229084313204,58.61111111111112
49,49,2703_10_0,2017-03-15,584.5149056603773,495.6955,373.5993310131548,1326.45475,0.6391613411313561,106,1126.0948580954096,1247.8024496239616,1121.5942715160654,460.2588187376891,0.2535206540673066,286.85756128676405,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,28.3,23.0,19.9,73.4,48,2.4,2.125,0.4705882352941176,2.0052410901467503,11.279481132075471,411.65257755826144,349.10030228997033,1993.505667812016,2908.307840253755,106.48148148148147
50,50,2703_10_0,2017-03-16,352.27366857142886,290.135,251.8473006521046,942.0396999999997,0.7149194592755627,175,1127.4191253379831,1157.4670455239986,1113.1348950742226,319.55708299826887,0.17646881979323187,199.53183985099446,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,30.2,24.6,19.6,63.8,36,0.0,2.125,0.4705882352941176,1.214603174603175,6.832142857142857,266.16210228682075,219.21292573511954,1698.8540803593125,2374.7316780724914,74.05185185185186
51,51,2703_10_0,2017-03-17,394.215173076923,331.6430000000001,297.451696852559,845.558,0.7545414716812977,156,1186.9710514477213,1192.632483862643,1152.0002382258424,555.4797364000208,0.2676401167661797,318.7108338673533,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,29.6,23.4,21.7,71.8,42,0.0,2.125,0.4705882352941176,1.3625356125356125,7.66426282051282,309.3274070870761,260.22912428223947,2016.8073817129396,2553.037974625863,82.06296296296296
52,52,2703_10_0,2017-03-20,440.1857142857142,327.92900000000003,351.3898295142409,1002.3806999999968,0.7982763140881078,140,1060.8088310021735,1236.3558169121902,1033.949399885707,328.53822638841393,0.17405001103447235,185.296748823238,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,24.9,19.5,17.6,70.6,45,0.2,2.125,0.4705882352941176,1.5182539682539682,8.540178571428571,360.3459460991955,268.4500698758776,1722.8335723733167,2364.868326274118,44.685185185185176
53,53,2703_10_0,2017-03-21,411.5936711409397,328.105,295.3992101176205,923.3173999999997,0.7176961912431074,149,1081.803145072763,1091.822143620469,1047.7515396314134,412.9064414241183,0.18303156265912102,198.67192681775296,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,25.5,19.3,15.5,70.5,46,0.0,2.125,0.4705882352941176,1.4265473527218493,8.024328859060402,311.80027956928916,248.55394507038108,1772.458260624821,2383.975381055531,48.16296296296296
54,54,2703_10_0,2017-03-22,391.9051025641026,279.3835,324.41761646640634,1026.625,0.8277963576994826,156,1093.1281567445858,1026.526235748577,1100.252183696648,346.8342219400686,0.2294022267687112,251.56338359051486,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,27.1,20.7,16.5,67.1,37,0.0,2.125,0.4705882352941176,1.3625356125356125,7.66426282051282,330.2284119242707,235.41507604574696,1777.3148175609872,2473.711405636717,54.918518518518525
55,55,2703_10_0,2017-03-23,399.2997207792209,338.6920000000001,266.8526738953867,1050.018,0.6683016791863317,154,1147.6179383977549,1525.0161000526584,1064.2015861187274,1032.5806575758045,0.3481539335347577,400.8598464925017,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,27.4,20.7,16.6,67.8,40,0.0,2.125,0.4705882352941176,1.3802308802308805,7.763798701298702,288.81890541943517,244.98051870265635,2385.601149113967,3146.8002436945317,68.64814814814815
56,56,2703_10_0,2017-03-24,356.67313609467436,284.735,247.69192277427675,737.5716,0.694450738528651,169,1117.2826133182018,1249.3265507565766,1096.5658860707224,520.7750112004853,0.253752367167608,284.35066693680204,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,29.2,21.9,17.5,68.3,34,0.0,2.125,0.4705882352941176,1.257725180802104,7.074704142011834,264.34148739642626,211.02591083238372,1881.6823846676334,2354.912497271208,67.39259259259259
57,57,2703_10_0,2017-03-27,415.78500000000014,304.3880000000001,360.2543400614673,1093.4681999999993,0.8664438112521309,147,1030.7065631872904,1002.7020506711557,1031.4777957361566,281.9888244058732,0.22638438050025644,234.13909073252307,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,24.7,20.3,17.8,70.5,50,0.0,2.125,0.4705882352941176,1.4459561602418745,8.133503401360544,363.9625717114895,266.4498220910251,1677.4291918535193,2406.934820142029,45.01481481481481
58,58,2703_10_0,2017-03-28,468.69319847328256,367.62,346.7123157299461,1209.096,0.7397425797074163,131,1101.2347667514944,1142.4304857242084,1092.8945370888457,364.230886148845,0.17255402644702073,190.75194869705442,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,26.2,20.7,18.4,67.8,43,0.0,2.125,0.4705882352941176,1.6225614927905003,9.126908396946565,362.58553066384263,284.39433987271764,1819.710953901533,2666.221423237691,56.274074074074086
59,59,2703_10_0,2017-03-29,422.425493150685,323.3545000000001,316.5772532054488,1030.2515,0.7494274335676075,146,1047.2970237476752,1027.7812396097454,1044.263938147375,317.38944414917364,0.22467508992989071,236.11715874264493,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,25.0,19.9,16.9,66.3,40,0.0,2.125,0.4705882352941176,1.4558599695585996,8.189212328767121,329.83858577316363,252.4818996786806,1691.491968069712,2391.904882296549,48.803703703703704
60,60,2703_10_0,2017-03-30,398.68894771241827,311.589,288.0540588766509,980.1540000000003,0.7225032460253439,153,1045.6566721951392,1106.412245057938,1023.9828375699286,448.9382948909723,0.22470542061173146,235.73133032350722,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,25.4,19.5,16.6,67.0,42,0.0,2.125,0.4705882352941176,1.3892519970951345,7.814542483660131,303.40447014078705,237.12093347240048,1776.325602601688,2453.075132460901,70.72962962962963
61,61,2703_10_0,2017-03-31,359.0113705882353,285.75150000000014,247.49620822365486,858.8837499999993,0.6893826449511491,170,1104.2141368600928,1172.3005394116847,1077.505691164641,426.4355719920336,0.2129583367372496,235.84629466782542,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,23.5,18.7,16.0,65.8,45,0.0,2.125,0.4705882352941176,1.250326797385621,7.033088235294117,264.8154806144194,210.77722603828587,1768.7567437710934,2362.825013156674,64.30740740740741
62,62,2703_10_0,2017-04-03,399.67697368421034,323.8640000000001,268.03496762013185,900.1541999999997,0.6706289960849972,152,1081.9625611692109,1178.62409724494,1049.609551591747,443.9621711046845,0.2027921177912915,220.13881494415904,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,28.1,20.6,16.3,68.9,34,0.0,2.125,0.4705882352941176,1.398391812865497,7.86595394736842,289.7144974674871,234.75982402214885,1783.2862201639184,2393.725922696432,45.29629629629629
63,63,2703_10_0,2017-04-04,448.06431386861306,356.809,323.30126552034267,1129.111799999999,0.7215510263000884,137,1040.7999023863852,1137.2417259325484,1043.9550733519986,304.40196527546095,0.21683721007847925,226.51847209916045,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,29.7,22.1,17.9,65.0,27,0.0,2.125,0.4705882352941176,1.551500405515004,8.727189781021897,340.67133690446684,271.2882844876364,1689.0283755319265,2477.4688386274584,58.47777777777778
64,64,2703_10_0,2017-04-05,391.8060064102564,311.1160000000001,264.16059912466727,881.0914999999999,0.6742127348810144,156,1105.7378905341811,1071.546020238083,1065.629691810898,388.5322332458024,0.19788849984316725,219.5130151668256,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,30.4,24.1,18.4,57.8,29,0.0,2.125,0.4705882352941176,1.3625356125356125,7.66426282051282,284.9532231969528,226.26888188976596,1739.1151482536536,2335.2534250567005,55.9111111111111
65,65,2703_10_0,2017-04-06,369.3696829268294,275.5745,301.9079257013189,987.1876499999993,0.8173597879204548,164,1228.260522109046,1484.1162125843646,1117.2600600242263,1024.984331075423,0.34135845102941403,420.5534504723629,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,26.5,22.8,19.6,68.6,43,4.4,2.125,0.4705882352941176,1.296070460704607,7.290396341463414,308.06854052478195,229.8397457748692,2450.3129316244313,3129.4320410996484,73.79259259259258
66,66,2703_10_0,2017-04-07,425.9368380281691,347.94700000000006,312.7746703154156,908.92695,0.7343217171902149,142,1272.0083554889648,1366.4593539381465,1212.5398628146954,713.9766123670835,0.2549044401253749,325.3802668907878,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,22.6,20.7,19.3,89.8,80,80.0,2.125,0.4705882352941176,1.4968701095461658,8.419894366197184,327.8070355138942,267.78494932248543,2254.323510695673,2835.4434251817793,58.07037037037038
67,67,2703_10_0,2017-04-10,484.323023255814,330.466,399.8011286034608,1222.2976,0.8254844585248851,129,1094.1584313317244,1103.1405710823863,1087.5312819093642,327.43424108824524,0.18841140158640304,206.96837006171398,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,29.1,23.4,20.5,75.4,48,0.0,2.125,0.4705882352941176,1.6477174849267873,9.268410852713178,407.1763207093399,277.82682948867523,1822.1418437069487,2637.2631229976096,54.07407407407408
68,68,2703_10_0,2017-04-11,406.9982105263157,314.732,324.10305381763334,983.7190999999997,0.7963255007890936,152,1084.260201299995,1160.2276098168863,1059.6865910019833,431.2553453421452,0.20072226692784506,218.36426361881482,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,29.9,24.7,21.1,69.0,38,5.0,2.125,0.4705882352941176,1.398391812865497,7.86595394736842,332.5448685824585,257.15717875847287,1823.486804926587,2474.661036344128,58.8
69,69,2703_10_0,2017-04-12,400.12768627450964,313.4910000000001,295.27154427259774,975.4424000000008,0.7379432976053177,153,1174.8526406084802,1344.607767413902,1116.4367702872203,676.595254791717,0.2803114865149321,330.4062191122358,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,25.2,20.7,19.4,79.7,65,0.0,2.125,0.4705882352941176,1.3892519970951345,7.814542483660131,309.01067167202257,242.10287814643863,2102.04269675096,2768.474425078938,81.95555555555555
70,70,2703_10_0,2017-04-13,396.01030322580664,296.022,276.7675113018139,951.7531999999997,0.6988896729386357,155,1214.962443258574,1221.5242288893464,1149.6091280030823,556.6678300530036,0.21687348733584835,264.34725496269846,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,20.3,18.2,17.2,82.1,70,1.2,2.125,0.4705882352941176,1.3713261648745518,7.713709677419355,294.7201293397858,220.3064956056848,2000.9970873958719,2658.030158056085,87.27407407407408
71,71,2703_10_0,2017-04-17,388.34847133757967,293.678,292.81258179147943,1021.5197999999997,0.7539944235726017,157,1089.2072339672936,1244.6902893974116,1059.2818942180113,405.25739321818253,0.1888681754910269,206.37069144392746,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,24.3,19.8,18.7,78.5,52,0.2,2.125,0.4705882352941176,1.353857041755131,7.615445859872612,304.56376258012574,230.3180861223359,1769.1030500163197,2486.0590874361937,48.040740740740745
72,72,2703_10_0,2017-04-18,412.1520067114094,325.6090000000001,298.35452104396126,939.6754,0.7238943792232228,149,1081.5326816144484,1106.6516019066607,1056.2678847317495,496.14520798130087,0.2696280967473303,292.60179354825436,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,22.7,18.6,16.3,69.0,46,0.4,2.125,0.4705882352941176,1.4265473527218493,8.024328859060402,314.0645837554849,248.11781426954002,1866.4776764685355,2492.0884927130505,59.15925925925925
73,73,2703_10_0,2017-04-19,432.55183916083917,311.535,388.6400679996463,1218.2854000000011,0.8984820611411971,143,1217.691132704596,1319.9005818836386,1151.3284037004087,619.1628813288796,0.2623420579399463,320.5744538669921,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,23.2,17.9,14.8,66.8,39,0.0,2.125,0.4705882352941176,1.4864024864024863,8.361013986013987,390.86898424960816,281.5139319357355,2161.3602692788963,2988.7766850292887,62.681481481481484
74,74,2703_10_0,2017-04-20,407.85863333333344,303.29800000000006,325.14552459922464,1160.0985499999988,0.7972015252978368,150,1159.809957764504,1152.89729567864,1146.5627928626266,358.0414920923595,0.22467760585912047,261.4563029690619,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,27.9,20.5,16.1,69.0,42,0.0,2.125,0.4705882352941176,1.4170370370370367,7.970833333333332,333.5325707438003,248.02653020900414,1838.1368556987861,2664.702834954985,72.03703703703705
75,75,2703_10_0,2017-04-24,374.6626913580248,293.83099999999996,258.3089086392031,795.8172500000002,0.6894439040698745,162,1091.9622757137922,1002.9799912309219,1072.7721517669352,382.6081419416832,0.19904348443199288,218.02192505693486,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,27.2,19.5,15.0,66.5,45,0.0,2.125,0.4705882352941176,1.312071330589849,7.380401234567901,276.37609689313274,216.74927020850464,1731.756390601751,2251.1975437086185,49.74814814814815
76,76,2703_10_0,2017-04-25,439.04952857142854,296.2545,389.2661602060846,1093.4300999999982,0.88661104243221,140,1224.0105610811513,1638.8949482196138,1105.6926131506034,1054.9318703023068,0.4821590428742295,592.3021898465228,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,28.7,22.2,17.9,67.6,41,0.0,2.125,0.4705882352941176,1.5182539682539682,8.540178571428571,392.0886023276643,264.56699137392064,2552.7130857805746,3254.0545834529084,52.09999999999999
77,77,2703_10_0,2017-04-26,480.022288,377.782,538.8540928297755,1165.5739999999996,1.1225605691662706,125,1302.5985257760312,1123.6867867262897,1104.1234269596403,582.2779856556326,0.7020173495446934,918.0398894869836,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,24.1,20.9,20.8,72.6,60,0.0,2.125,0.4705882352941176,1.7004444444444444,9.565,542.4593225722837,426.9205262402366,2228.860735187556,2851.975412615273,89.75555555555556
78,78,2703_10_0,2017-04-27,439.02138405797103,292.8045,402.55795580674345,1071.7206000000006,0.9169438447070891,138,1129.2024062295025,1214.5348096659386,1107.365478709092,394.0991414247619,0.2278759840022747,258.24873856895846,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,20.3,17.5,17.2,82.0,72,10.6,2.125,0.4705882352941176,1.540257648953301,8.663949275362318,404.07221188641637,269.49521426881864,1905.5368320202704,2573.1852201338543,89.41481481481482
79,79,2703_10_0,2017-04-28,1361.0980000000004,997.319,1068.367832387745,3121.5569499999983,0.7849308663944441,10,1250.2853213015794,1057.5033199624922,1227.9575282822848,329.41929004516237,0.15379905202756253,202.69430016878036,0,3,3,1,423,19129,9565,17,27,16,0,0,0,45,4,16.2,14.5,13.5,83.0,72,0.2,2.125,0.4705882352941176,21.25555555555556,119.5625,1099.8464441520337,805.8918283880088,2657.223262479481,4678.933768327445,28.68888888888889
80,80,3763_10_0,2017-03-02,247.80773790322587,234.198,113.64480133623756,446.6141499999996,0.4586006970477178,248,2243.6199908057833,1009.3663035909905,2289.302608811431,363.56908691406807,0.1625161427628877,365.37088402590535,1,4,4,1,283,30619,15310,35,45,22,0,0,0,49,6,28.8,25.1,22.8,62.8,48,0.0,3.1818181818181817,0.3142857142857143,1.2598749177090192,5.612170087976541,149.96266150593692,141.72662926725428,2802.834357231436,3099.4858457254986,31.848148148148148
81,81,3763_10_0,2017-03-03,254.95453112033212,240.824,120.6516480529797,457.677,0.4732280988410249,241,2350.442813654492,1174.795457446809,2411.617480231772,442.03337267607736,0.1808934371942872,426.07573881849885,1,4,4,1,283,30619,15310,35,45,22,0,0,0,49,6,28.5,22.7,20.3,77.7,54,7.2,3.1818181818181817,0.3142857142857143,1.2964687949868745,5.7751791776688055,156.0251405752401,147.3776452953384,3009.675993483089,3311.3278529078493,40.785185185185185
82,82,3763_10_0,2017-03-06,255.99477959183707,238.18900000000002,157.61019930491423,484.58919999999983,0.6156773960633531,245,2389.4391622961075,1335.3054975174764,2396.2908188056563,755.9639049175047,0.20356641963306926,487.41767902762376,1,4,4,1,283,30619,15310,35,45,22,0,0,0,49,6,27.9,22.3,20.1,84.2,55,30.0,3.1818181818181817,0.3142857142857143,1.275301957517701,5.6808905380333945,176.5159083464564,164.23830110977298,3328.7706320696166,3636.843923723161,53.15925925925927
83,83,3763_10_0,2017-03-07,250.0430524193549,230.7045,131.60947552784276,537.7375499999998,0.5263472600195124,248,2363.866969611144,1147.4094776283541,2419.8543786152577,461.9440805981244,0.18132443859555347,429.5078939407941,1,4,4,1,283,30619,15310,35,45,22,0,0,0,49,6,29.7,22.9,20.0,77.3,42,35.2,3.1818181818181817,0.3142857142857143,1.2598749177090192,5.612170087976541,159.65766962802,147.30960323153684,3041.456128841402,3419.536009213382,51.829629629629615
84,84,3763_10_0,2017-03-08,253.76448132780087,229.933,145.77891597798828,535.832,0.5744654067236384,241,2341.278523435594,1014.0300052368558,2371.0457138649067,359.5972721091576,0.246642143983026,578.685284343909,1,4,4,1,283,30619,15310,35,45,22,0,0,0,49,6,28.5,22.9,16.5,79.7,51,41.6,3.1818181818181817,0.3142857142857143,1.2964687949868745,5.7751791776688055,168.75471279341352,152.90665255317984,2899.3976987674787,3266.474985974065,52.96296296296297
85,85,3763_10_0,2017-03-09,254.1123636363636,234.9485,119.86972395478287,526.9781499999998,0.4717193694924551,242,2314.8375708964763,1080.772752283424,2347.513570228446,372.5802660132872,0.13709304134811054,318.01133801222403,1,4,4,1,283,30619,15310,35,45,22,0,0,0,49,6,31.1,24.6,20.6,69.5,40,0.0,3.1818181818181817,0.3142857142857143,1.2911114859166808,5.751314800901578,155.3286171207742,143.61452184917567,2875.4224533625074,3247.0719862417327,57.551851851851836
86,86,3763_10_0,2017-03-10,247.27760240963863,225.625,115.99968227482971,449.63539999999983,0.4691071133998838,249,2375.6808953433856,1225.4363817123185,2412.1353628299303,581.6977122878858,0.20169310673490287,480.1474365951944,1,4,4,1,283,30619,15310,35,45,22,0,0,0,49,6,31.1,25.3,21.6,67.9,43,0.0,3.1818181818181817,0.3142857142857143,1.2548151790836817,5.589631252281856,150.84693925844385,137.63818614596752,3144.6800143762603,3443.468475117816,75.77407407407408
87,87,3763_10_0,2017-03-13,246.85173895582332,230.795,118.24435147076609,469.4702,0.4790095948723584,249,2269.2022172865104,1119.383484580107,2304.6132771291395,412.2819134951883,0.16454849703060664,374.1581832077849,1,4,4,1,283,30619,15310,35,45,22,0,0,0,49,6,27.5,23.1,21.3,72.7,50,0.0,3.1818181818181817,0.3142857142857143,1.2548151790836817,5.589631252281856,151.74595892488986,141.87547852898675,2868.641149549217,3186.365390624328,44.41481481481481
88,88,3763_10_0,2017-03-14,248.4777479674797,238.3285,106.26347028478216,460.5455,0.4276578935297246,246,2285.575964146733,1067.9111573906946,2351.6349093154604,353.81677968840864,0.15833991293652666,362.6417805315834,1,4,4,1,283,30619,15310,35,45,22,0,0,0,49,6,25.9,21.6,19.5,76.7,62,1.2,3.1818181818181817,0.3142857142857143,1.2701178032188485,5.65779748706578,146.961079914314,140.95835148563327,2852.412768918183,3165.997189003869,58.61111111111112
89,89,3763_10_0,2017-03-15,248.33720647773285,235.354,120.50945395856778,475.5817,0.4852654004923472,247,2265.537758801848,1077.5787675799975,2342.641142863502,379.16800529182916,0.1831852480601031,415.86615601550636,1,4,4,1,283,30619,15310,35,45,22,0,0,0,49,6,28.3,23.0,19.9,73.4,48,2.4,3.1818181818181817,0.3142857142857143,1.2649756258778817,5.634891424365108,153.40813745802566,145.38787520159025,2875.217285613357,3197.390848155331,106.48148148148147
90,90,3763_10_0,2017-03-16,258.3833361344536,233.858,133.19943598411257,548.4090999999996,0.5155109380382034,238,2286.926086892568,1069.1464591538268,2361.484326574613,370.5709865814083,0.18500285236081546,423.9870805131917,1,4,4,1,283,30619,15310,35,45,22,0,0,0,49,6,30.2,24.6,19.6,63.8,36,0.0,3.1818181818181817,0.3142857142857143,1.3128108386211628,5.847975553857907,163.52455116239153,148.0030603282985,2895.5798643184125,3280.4644131560212,74.05185185185186
